iso3_code,country,region,subregion,indicator,dimension,category,sex,age,year,unit_of_measurement,value,source
GRC,Greece,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",41.0678424120151,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",31.8030616893443,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",20.4339046776923,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",37.5155093588179,CTS
HND,Honduras,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",16.789133961824,CTS
IRQ_C,Iraq (Central Iraq),Asia,Western Asia,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",0.066553908912179,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",0.0,CTS
LTU,Lithuania,Europe,Northern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",24.7517271215083,CTS
LVA,Latvia,Europe,Northern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",25.6164315469248,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",71.4425315836745,CTS
MAR,Morocco,Africa,Northern Africa,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",60.728388598709,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",11.8486687927156,CTS
MLT,Malta,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",19.1043531873877,CTS
MNE,Montenegro,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",12.3368452219398,CTS
NOR,Norway,Europe,Northern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",11.6186693240267,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",17.416534267475,CTS
PER,Peru,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",44.7918278560131,CTS
PRI,Puerto Rico,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",15.7213265136356,CTS
PRT,Portugal,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",16.9904707758599,CTS
ROU,Romania,Europe,Eastern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",5.38353316434333,CTS
RUS,Russian Federation,Europe,Eastern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",54.6801188622372,CTS
SRB,Serbia,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",24.9282985697932,CTS
SVK,Slovakia,Europe,Eastern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",21.2098078037611,CTS
SVN,Slovenia,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",8.22861469844624,CTS
SWE,Sweden,Europe,Northern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",2.50152445701345,CTS
TUR,Türkiye,Asia,Western Asia,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",82.4458188279411,CTS
USA,United States of America,Americas,Northern America,Persons held,by selected crime,Drug trafficking,Total,Total,2020,"Rate per 100,000 population",48.4038002097528,CTS/NSO
ALB,Albania,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",49.690565688138,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",12.9545452263312,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",2.1656975170278,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",7.2729345905854,CTS
BLZ,Belize,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",11.888305574983,CTS/MoI
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",10.2032614499044,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",7.44294187594034,CTS
CHE,Switzerland,Europe,Western Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",9.39471450835064,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",48.5959996369306,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",35.8617992103195,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",9.16998312742867,CTS
CZE,Czechia,Europe,Eastern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",22.8855062338077,CTS
DEU,Germany,Europe,Western Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",2.7456154161646,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",5.95220380345823,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",21.0815405670647,NGO/CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",1.11409872424668,CTS
ESP,Spain,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",15.7303773519352,CTS
EST,Estonia,Europe,Northern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",31.2371057770249,CTS
FRA,France,Europe,Western Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",26.5512380369713,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",9.21549663315024,CTS
GRC,Greece,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",26.3810568321313,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",20.5677557579004,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",8.33018418088364,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",20.3560593612121,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",37.6239135777636,CTS
HND,Honduras,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",44.3834287029587,CTS
HRV,Croatia,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",4.89220584975322,CTS
ITA,Italy,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",31.8084827643361,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",2.13844278596326,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",0.0,CTS
LTU,Lithuania,Europe,Northern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",27.482677950787,CTS
LVA,Latvia,Europe,Northern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",22.9106373771139,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",66.5320664399008,CTS
MAR,Morocco,Africa,Northern Africa,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",63.2968553104272,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",9.96097495265257,CTS
MLT,Malta,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",13.539889754785,CTS
MNE,Montenegro,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",23.3501504097455,CTS
NOR,Norway,Europe,Northern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",12.3703551188724,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",14.0572173777357,CTS
PER,Peru,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",44.6165178172609,CTS
PRT,Portugal,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",16.5817282154658,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",0.0639408521541233,CTS
SRB,Serbia,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",25.2800482193512,CTS
SVK,Slovakia,Europe,Eastern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",23.5358574575872,CTS
SVN,Slovenia,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",5.9143768565229,CTS
SWE,Sweden,Europe,Northern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",2.58253268019898,CTS
THA,Thailand,Asia,South-eastern Asia,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",232.398160299619,CTS
TUR,Türkiye,Asia,Western Asia,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",88.9033702316293,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",84.788314050616,CTS
VAT,Holy See,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",0.0,CTS
VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2021,"Rate per 100,000 population",17.5027469588977,CTS
ALB,Albania,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",50.6435121134188,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",13.2355811886847,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",0.0,CTS
AUS,Australia,Oceania,Australia and New Zealand,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",17.2970599635292,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",28.4249198505302,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",8.33124792108842,CTS
BLZ,Belize,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",8.93892479632908,CTS/MoI
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",18.232772389919,CTS
BRA,Brazil,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",73.1575403279009,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",6.37578900388923,CTS
CHE,Switzerland,Europe,Western Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",7.59765892016339,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",57.6329921953554,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",33.9441400487826,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",8.34355862023909,CTS
CYP,Cyprus,Asia,Western Asia,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",10.6657052509821,CTS
CZE,Czechia,Europe,Eastern Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",23.863479535169,CTS
DEU,Germany,Europe,Western Europe,Persons held,by selected crime,Drug trafficking,Total,Total,2022,"Rate per 100,000 population",2.5711701870034,CTS
